session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,prompts_per_min,is_success,satisfaction_rating
237,2025-01-10 20:00:00,Undergraduate,Engineering,Writing,44,15,4,Completed,True,0.3409090909090909,1,5.0
238,2025-01-10 21:00:00,Undergraduate,Computer Science,Coding,63,17,3,Completed,True,0.2698412698412698,1,5.0
239,2025-01-10 22:00:00,High School,Business,Studying,64,12,4,Completed,True,0.1875,1,5.0
240,2025-01-10 23:00:00,High School,Biology,Coding,34,12,3,Completed,True,0.35294117647058826,1,5.0
241,2025-01-11 00:00:00,Graduate,Mathematics,Coding,42,10,3,Partial Complete,True,0.23809523809523808,1,4.336267076133086
242,2025-01-11 01:00:00,Undergraduate,Mathematics,Coding,43,9,4,Completed,False,0.20930232558139536,1,5.0
243,2025-01-11 02:00:00,High School,Biology,Brainstorming,56,7,4,Partial Complete,True,0.125,1,4.685031351355781
244,2025-01-11 03:00:00,Undergraduate,Business,Homework Help,99,4,4,Drafted Ideas,True,0.04040404040404041,0,4.382562112621695
245,2025-01-11 04:00:00,Undergraduate,Computer Science,Brainstorming,41,8,4,Partial Complete,True,0.1951219512195122,1,5.0
246,2025-01-11 05:00:00,Graduate,Biology,Writing,40,16,4,Completed,True,0.4,1,5.0
247,2025-01-11 06:00:00,Undergraduate,Psychology,Coding,37,9,3,Completed,False,0.24324324324324326,1,4.873445495831708
248,2025-01-11 07:00:00,Undergraduate,Biology,Writing,72,10,5,Completed,False,0.1388888888888889,1,5.0
249,2025-01-11 08:00:00,Undergraduate,History,Studying,59,10,2,Partial Complete,True,0.1694915254237288,1,3.9498973374253885
250,2025-01-11 09:00:00,Undergraduate,Biology,Brainstorming,42,18,5,Completed,True,0.42857142857142855,1,5.0
251,2025-01-11 10:00:00,Undergraduate,Mathematics,Brainstorming,52,7,5,Completed,True,0.1346153846153846,1,5.0
252,2025-01-11 11:00:00,Graduate,Computer Science,Studying,44,13,4,Completed,True,0.29545454545454547,1,5.0
253,2025-01-11 12:00:00,Undergraduate,Mathematics,Homework Help,65,11,2,Partial Complete,True,0.16923076923076924,1,3.7036626708086713
254,2025-01-11 13:00:00,High School,Biology,Brainstorming,113,12,5,Completed,True,0.10619469026548672,1,5.0
255,2025-01-11 14:00:00,High School,Computer Science,Coding,71,13,4,Completed,True,0.18309859154929578,1,5.0
256,2025-01-11 15:00:00,Undergraduate,Psychology,Homework Help,58,12,5,Completed,True,0.20689655172413793,1,5.0
257,2025-01-11 16:00:00,Graduate,History,Studying,46,15,2,Completed,False,0.32608695652173914,1,5.0
258,2025-01-11 17:00:00,High School,Engineering,Studying,33,11,3,Completed,True,0.3333333333333333,1,5.0
259,2025-01-11 18:00:00,High School,Biology,Coding,74,20,3,Completed,False,0.2702702702702703,1,4.962396978767741
260,2025-01-11 19:00:00,Undergraduate,Engineering,Writing,73,12,5,Completed,False,0.1643835616438356,1,5.0
261,2025-01-11 20:00:00,High School,Psychology,Coding,50,3,3,Confused,True,0.06,0,3.4905827772870666
262,2025-01-11 21:00:00,Graduate,Business,Homework Help,84,15,2,Completed,False,0.17857142857142858,1,4.921823669514136
263,2025-01-11 22:00:00,Undergraduate,Engineering,Studying,60,13,4,Completed,True,0.21666666666666667,1,5.0
264,2025-01-11 23:00:00,High School,Psychology,Studying,75,12,2,Partial Complete,True,0.16,1,3.5131349549957704
265,2025-01-12 00:00:00,Graduate,Mathematics,Writing,65,10,3,Completed,True,0.15384615384615385,1,5.0
266,2025-01-12 01:00:00,High School,Psychology,Studying,56,1,5,Confused,True,0.017857142857142856,0,4.279131502047288
267,2025-01-12 02:00:00,High School,Business,Writing,40,2,3,Confused,True,0.05,0,2.7188969610438187
268,2025-01-12 03:00:00,High School,Biology,Coding,57,20,3,Completed,True,0.3508771929824561,1,5.0
269,2025-01-12 04:00:00,High School,Business,Homework Help,76,9,2,Partial Complete,False,0.11842105263157894,1,3.926384951159633
270,2025-01-12 05:00:00,High School,Engineering,Writing,49,16,3,Completed,False,0.32653061224489793,1,4.677771232409768
271,2025-01-12 06:00:00,High School,Engineering,Studying,68,3,5,Drafted Ideas,True,0.04411764705882353,0,4.838350010077157
272,2025-01-12 07:00:00,High School,Biology,Studying,38,6,5,Completed,True,0.15789473684210525,1,5.0
273,2025-01-12 08:00:00,High School,Biology,Studying,75,15,5,Completed,True,0.2,1,5.0
274,2025-01-12 09:00:00,Undergraduate,Computer Science,Homework Help,66,11,3,Completed,False,0.16666666666666666,1,5.0
275,2025-01-12 10:00:00,Undergraduate,Psychology,Writing,35,14,2,Completed,True,0.4,1,4.84187144193734
276,2025-01-12 11:00:00,Undergraduate,Computer Science,Coding,55,11,2,Partial Complete,False,0.2,1,3.547029783277753
277,2025-01-12 12:00:00,Undergraduate,History,Studying,78,10,2,Drafted Ideas,True,0.1282051282051282,0,3.0331475095286438
278,2025-01-12 13:00:00,Undergraduate,Psychology,Brainstorming,34,8,2,Partial Complete,True,0.23529411764705882,1,3.796621716394277
279,2025-01-12 14:00:00,Graduate,Business,Studying,38,6,4,Partial Complete,True,0.15789473684210525,1,4.991196416800664
280,2025-01-12 15:00:00,Graduate,History,Writing,58,19,4,Completed,True,0.3275862068965517,1,5.0
281,2025-01-12 16:00:00,High School,Mathematics,Brainstorming,102,19,4,Completed,True,0.18627450980392157,1,5.0
282,2025-01-12 17:00:00,High School,Mathematics,Studying,46,6,2,Confused,False,0.13043478260869565,0,3.2019334219076616
283,2025-01-12 18:00:00,High School,Computer Science,Coding,69,6,4,Partial Complete,True,0.08695652173913043,1,4.872294989598666
284,2025-01-12 19:00:00,High School,Biology,Studying,65,10,2,Drafted Ideas,True,0.15384615384615385,0,3.73869873777889
285,2025-01-12 20:00:00,Undergraduate,Biology,Coding,48,13,4,Completed,True,0.2708333333333333,1,5.0
286,2025-01-12 21:00:00,Undergraduate,Business,Homework Help,63,11,5,Completed,True,0.1746031746031746,1,5.0
287,2025-01-12 22:00:00,High School,History,Writing,51,14,3,Completed,True,0.27450980392156865,1,4.678631551357001
288,2025-01-12 23:00:00,Undergraduate,Engineering,Brainstorming,52,11,3,Completed,False,0.21153846153846154,1,5.0
289,2025-01-13 00:00:00,Undergraduate,Psychology,Coding,26,11,3,Completed,False,0.4230769230769231,1,4.709782632250295
290,2025-01-13 01:00:00,High School,Business,Studying,59,24,4,Completed,True,0.4067796610169492,1,5.0
291,2025-01-13 02:00:00,Graduate,Business,Writing,77,9,4,Completed,True,0.11688311688311688,1,5.0
292,2025-01-13 03:00:00,High School,History,Coding,61,20,2,Completed,True,0.32786885245901637,1,4.867292066392446
293,2025-01-13 04:00:00,Graduate,Computer Science,Studying,81,19,3,Completed,True,0.2345679012345679,1,5.0
294,2025-01-13 05:00:00,High School,Engineering,Coding,71,14,4,Completed,True,0.19718309859154928,1,5.0
295,2025-01-13 06:00:00,Graduate,History,Writing,58,2,4,Confused,True,0.034482758620689655,0,3.565001912645904
296,2025-01-13 07:00:00,Graduate,Biology,Writing,47,12,4,Completed,True,0.2553191489361702,1,5.0
297,2025-01-13 08:00:00,Graduate,Mathematics,Studying,50,9,4,Completed,False,0.18,1,5.0
298,2025-01-13 09:00:00,Graduate,Engineering,Brainstorming,30,12,3,Completed,False,0.4,1,5.0
299,2025-01-13 10:00:00,Undergraduate,History,Coding,54,6,4,Drafted Ideas,True,0.1111111111111111,0,4.315093925872071
300,2025-01-13 11:00:00,Undergraduate,Psychology,Studying,62,15,3,Completed,False,0.24193548387096775,1,5.0
301,2025-01-13 12:00:00,Undergraduate,Computer Science,Studying,94,16,3,Completed,False,0.1702127659574468,1,4.989425483664202
302,2025-01-13 13:00:00,High School,Mathematics,Brainstorming,70,17,3,Completed,True,0.24285714285714285,1,5.0
303,2025-01-13 14:00:00,Undergraduate,Psychology,Coding,42,10,3,Completed,False,0.23809523809523808,1,5.0
304,2025-01-13 15:00:00,Undergraduate,Computer Science,Coding,31,6,2,Drafted Ideas,False,0.1935483870967742,0,3.1730116385118747
305,2025-01-13 16:00:00,Graduate,Engineering,Studying,55,13,2,Completed,True,0.23636363636363636,1,4.851892992501822
306,2025-01-13 17:00:00,Undergraduate,Biology,Writing,76,20,2,Completed,False,0.2631578947368421,1,4.965840815813914
307,2025-01-13 18:00:00,Undergraduate,Mathematics,Brainstorming,55,12,3,Completed,True,0.21818181818181817,1,5.0
308,2025-01-13 19:00:00,Undergraduate,Psychology,Coding,70,14,3,Completed,True,0.2,1,5.0
309,2025-01-13 20:00:00,High School,Computer Science,Homework Help,56,10,2,Partial Complete,False,0.17857142857142858,1,3.908721243872829
310,2025-01-13 21:00:00,High School,Computer Science,Studying,74,9,2,Partial Complete,True,0.12162162162162163,1,3.856387968213122
311,2025-01-13 22:00:00,Undergraduate,Business,Studying,28,15,4,Completed,True,0.5357142857142857,1,5.0
312,2025-01-13 23:00:00,Undergraduate,Computer Science,Writing,92,11,2,Drafted Ideas,True,0.11956521739130435,0,3.4612415020687606
313,2025-01-14 00:00:00,High School,Business,Writing,37,14,5,Completed,False,0.3783783783783784,1,5.0
314,2025-01-14 01:00:00,Undergraduate,Business,Studying,75,14,2,Partial Complete,False,0.18666666666666668,1,4.187904986458909
315,2025-01-14 02:00:00,Undergraduate,Biology,Writing,54,13,3,Completed,True,0.24074074074074073,1,5.0
316,2025-01-14 03:00:00,Undergraduate,Mathematics,Coding,57,14,5,Completed,True,0.24561403508771928,1,5.0
317,2025-01-14 04:00:00,Undergraduate,Business,Writing,55,7,2,Drafted Ideas,True,0.12727272727272726,0,3.159390160103353
318,2025-01-14 05:00:00,Undergraduate,Biology,Writing,65,7,3,Drafted Ideas,True,0.1076923076923077,0,4.3682450166995315
319,2025-01-14 06:00:00,High School,Computer Science,Homework Help,69,11,3,Completed,True,0.15942028985507245,1,4.897998134564458
320,2025-01-14 07:00:00,Graduate,Business,Coding,81,11,4,Completed,False,0.13580246913580246,1,5.0
321,2025-01-14 08:00:00,Graduate,Engineering,Writing,88,9,5,Completed,True,0.10227272727272728,1,5.0
322,2025-01-14 09:00:00,Undergraduate,Engineering,Writing,66,13,4,Completed,True,0.19696969696969696,1,5.0
323,2025-01-14 10:00:00,Undergraduate,Biology,Coding,94,16,3,Completed,False,0.1702127659574468,1,5.0
324,2025-01-14 11:00:00,Undergraduate,Engineering,Studying,61,17,3,Completed,True,0.2786885245901639,1,5.0
325,2025-01-14 12:00:00,Graduate,Biology,Homework Help,81,19,4,Completed,True,0.2345679012345679,1,5.0
326,2025-01-14 13:00:00,Undergraduate,Computer Science,Studying,68,5,3,Drafted Ideas,True,0.07352941176470588,0,3.882113567441698
327,2025-01-14 14:00:00,Graduate,Engineering,Brainstorming,49,6,4,Partial Complete,True,0.12244897959183673,1,5.0
328,2025-01-14 15:00:00,Undergraduate,Business,Studying,63,10,3,Completed,False,0.15873015873015872,1,4.987130748132701
329,2025-01-14 16:00:00,Undergraduate,Mathematics,Brainstorming,70,12,2,Partial Complete,True,0.17142857142857143,1,4.1181588089459344
330,2025-01-14 17:00:00,High School,Mathematics,Studying,59,10,4,Completed,False,0.1694915254237288,1,5.0
331,2025-01-14 18:00:00,Undergraduate,Business,Homework Help,68,9,3,Partial Complete,True,0.1323529411764706,1,4.504174712344217
332,2025-01-14 19:00:00,High School,History,Writing,77,10,3,Partial Complete,True,0.12987012987012986,1,4.5129096872113905
333,2025-01-14 20:00:00,Undergraduate,Biology,Studying,59,14,3,Completed,True,0.23728813559322035,1,5.0
334,2025-01-14 21:00:00,Graduate,Business,Writing,15,5,2,Drafted Ideas,False,0.3333333333333333,0,3.098775017871876
335,2025-01-14 22:00:00,High School,Business,Writing,93,23,3,Completed,False,0.24731182795698925,1,5.0
336,2025-01-14 23:00:00,Undergraduate,History,Coding,54,12,5,Completed,True,0.2222222222222222,1,5.0
337,2025-01-15 00:00:00,High School,Psychology,Studying,43,17,3,Completed,True,0.3953488372093023,1,5.0
338,2025-01-15 01:00:00,Undergraduate,Computer Science,Writing,37,9,4,Completed,True,0.24324324324324326,1,5.0
339,2025-01-15 02:00:00,High School,Engineering,Writing,53,14,3,Completed,True,0.2641509433962264,1,5.0
340,2025-01-15 03:00:00,Graduate,Business,Coding,48,12,2,Completed,False,0.25,1,4.505382209627802
341,2025-01-15 04:00:00,High School,Mathematics,Brainstorming,45,16,5,Completed,True,0.35555555555555557,1,5.0
342,2025-01-15 05:00:00,Graduate,History,Studying,46,11,5,Completed,True,0.2391304347826087,1,5.0
343,2025-01-15 06:00:00,Graduate,History,Studying,70,19,2,Completed,True,0.2714285714285714,1,5.0
344,2025-01-15 07:00:00,Undergraduate,Mathematics,Writing,100,4,2,Gave Up,True,0.04,0,1.9361344054073617
345,2025-01-15 08:00:00,Undergraduate,Mathematics,Studying,76,16,5,Completed,False,0.21052631578947367,1,5.0
346,2025-01-15 09:00:00,Undergraduate,History,Studying,82,12,2,Partial Complete,True,0.14634146341463414,1,3.817666566435648
347,2025-01-15 10:00:00,Graduate,Engineering,Coding,52,6,5,Partial Complete,False,0.11538461538461539,1,5.0
348,2025-01-15 11:00:00,High School,Computer Science,Studying,62,21,2,Completed,True,0.3387096774193548,1,4.398007359634104
349,2025-01-15 12:00:00,Undergraduate,History,Studying,68,21,5,Completed,False,0.3088235294117647,1,5.0
350,2025-01-15 13:00:00,High School,Psychology,Writing,46,1,5,Drafted Ideas,True,0.021739130434782608,0,4.739821204403813
351,2025-01-15 14:00:00,Undergraduate,Engineering,Coding,51,12,2,Completed,True,0.23529411764705882,1,4.425854957219032
352,2025-01-15 15:00:00,High School,Computer Science,Brainstorming,77,15,2,Completed,True,0.19480519480519481,1,4.464382620628787
353,2025-01-15 16:00:00,Undergraduate,Psychology,Writing,81,14,2,Partial Complete,True,0.1728395061728395,1,4.136315122597282
354,2025-01-15 17:00:00,Undergraduate,Psychology,Coding,61,19,5,Completed,False,0.3114754098360656,1,5.0
355,2025-01-15 18:00:00,Undergraduate,Mathematics,Studying,36,18,3,Completed,False,0.5,1,5.0
356,2025-01-15 19:00:00,Undergraduate,Computer Science,Brainstorming,54,13,4,Completed,True,0.24074074074074073,1,5.0
357,2025-01-15 20:00:00,Undergraduate,Computer Science,Studying,31,23,4,Completed,True,0.7419354838709677,1,5.0
358,2025-01-15 21:00:00,Undergraduate,Biology,Studying,61,16,4,Completed,True,0.26229508196721313,1,5.0
359,2025-01-15 22:00:00,Undergraduate,Engineering,Brainstorming,65,10,2,Partial Complete,True,0.15384615384615385,1,3.9793876983545546
360,2025-01-15 23:00:00,Undergraduate,Biology,Writing,54,9,3,Partial Complete,True,0.16666666666666666,1,4.433080020835363
361,2025-01-16 00:00:00,Graduate,Biology,Writing,64,18,4,Completed,True,0.28125,1,5.0
362,2025-01-16 01:00:00,High School,Mathematics,Studying,68,8,2,Partial Complete,True,0.11764705882352941,1,4.541968539250017
363,2025-01-16 02:00:00,High School,Biology,Studying,65,9,3,Drafted Ideas,False,0.13846153846153847,0,4.165769639293342
364,2025-01-16 03:00:00,High School,Business,Coding,35,10,4,Completed,True,0.2857142857142857,1,5.0
365,2025-01-16 04:00:00,Undergraduate,Mathematics,Writing,54,13,3,Completed,False,0.24074074074074073,1,5.0
366,2025-01-16 05:00:00,Undergraduate,Computer Science,Coding,68,11,3,Partial Complete,False,0.16176470588235295,1,5.0
367,2025-01-16 06:00:00,Undergraduate,Psychology,Studying,91,5,5,Partial Complete,True,0.054945054945054944,1,5.0
368,2025-01-16 07:00:00,Undergraduate,Mathematics,Studying,54,17,4,Completed,True,0.3148148148148148,1,5.0
369,2025-01-16 08:00:00,Undergraduate,Business,Writing,71,9,4,Completed,True,0.1267605633802817,1,5.0
370,2025-01-16 09:00:00,Graduate,Computer Science,Writing,77,22,2,Completed,True,0.2857142857142857,1,4.6931709481961335
371,2025-01-16 10:00:00,Undergraduate,Computer Science,Studying,56,13,5,Completed,True,0.23214285714285715,1,5.0
372,2025-01-16 11:00:00,High School,Engineering,Studying,82,18,5,Completed,True,0.21951219512195122,1,5.0
373,2025-01-16 12:00:00,Undergraduate,Business,Studying,84,15,5,Completed,True,0.17857142857142858,1,5.0
374,2025-01-16 13:00:00,Undergraduate,Computer Science,Studying,87,18,4,Completed,True,0.20689655172413793,1,5.0
375,2025-01-16 14:00:00,High School,History,Coding,69,14,4,Completed,False,0.2028985507246377,1,5.0
376,2025-01-16 15:00:00,High School,Biology,Studying,107,13,4,Partial Complete,True,0.12149532710280374,1,5.0
377,2025-01-16 16:00:00,Graduate,Biology,Writing,47,17,4,Completed,False,0.3617021276595745,1,5.0
378,2025-01-16 17:00:00,Undergraduate,Engineering,Brainstorming,102,24,3,Completed,True,0.23529411764705882,1,5.0
379,2025-01-16 18:00:00,Undergraduate,Business,Homework Help,75,10,4,Completed,True,0.13333333333333333,1,5.0
380,2025-01-16 19:00:00,Undergraduate,Mathematics,Homework Help,86,15,3,Completed,True,0.1744186046511628,1,5.0
381,2025-01-16 20:00:00,Undergraduate,History,Studying,53,11,5,Completed,False,0.20754716981132076,1,5.0
382,2025-01-16 21:00:00,Graduate,Mathematics,Studying,76,14,3,Completed,True,0.18421052631578946,1,5.0
383,2025-01-16 22:00:00,Undergraduate,Psychology,Coding,88,12,3,Partial Complete,True,0.13636363636363635,1,3.820120774405982
384,2025-01-16 23:00:00,Undergraduate,Mathematics,Writing,38,1,2,Gave Up,True,0.02631578947368421,0,1.7345356777410397
385,2025-01-17 00:00:00,Undergraduate,History,Studying,56,10,5,Completed,True,0.17857142857142858,1,5.0
386,2025-01-17 01:00:00,Graduate,Computer Science,Coding,17,16,4,Completed,True,0.9411764705882353,1,5.0
387,2025-01-17 02:00:00,Undergraduate,Psychology,Studying,56,8,2,Drafted Ideas,True,0.14285714285714285,0,3.046113538987757
388,2025-01-17 03:00:00,Graduate,Mathematics,Studying,43,16,2,Completed,True,0.37209302325581395,1,4.9909233008929235
389,2025-01-17 04:00:00,High School,Computer Science,Writing,55,12,5,Completed,True,0.21818181818181817,1,5.0
390,2025-01-17 05:00:00,Graduate,Engineering,Writing,118,11,2,Drafted Ideas,True,0.09322033898305085,0,3.664562916960214
391,2025-01-17 06:00:00,Undergraduate,Computer Science,Coding,94,16,3,Completed,True,0.1702127659574468,1,5.0
392,2025-01-17 07:00:00,High School,Engineering,Homework Help,31,15,2,Completed,True,0.4838709677419355,1,4.507052766367685
393,2025-01-17 08:00:00,Undergraduate,Mathematics,Studying,71,14,4,Completed,True,0.19718309859154928,1,5.0
394,2025-01-17 09:00:00,Undergraduate,Biology,Studying,75,17,2,Completed,True,0.22666666666666666,1,5.0
395,2025-01-17 10:00:00,High School,Psychology,Coding,53,13,3,Completed,True,0.24528301886792453,1,5.0
396,2025-01-17 11:00:00,Undergraduate,Business,Writing,63,3,4,Drafted Ideas,True,0.047619047619047616,0,4.624838822175103
397,2025-01-17 12:00:00,Graduate,History,Writing,65,10,3,Completed,True,0.15384615384615385,1,4.9780703205699774
398,2025-01-17 13:00:00,High School,History,Studying,33,2,4,Confused,True,0.06060606060606061,0,3.5600277332393375
399,2025-01-17 14:00:00,Undergraduate,Psychology,Homework Help,39,15,4,Completed,True,0.38461538461538464,1,5.0
400,2025-01-17 15:00:00,Undergraduate,Biology,Coding,63,16,3,Completed,False,0.25396825396825395,1,5.0
401,2025-01-17 16:00:00,Undergraduate,Engineering,Coding,61,16,3,Completed,True,0.26229508196721313,1,4.824203472237672
402,2025-01-17 17:00:00,Graduate,Psychology,Writing,45,14,3,Completed,True,0.3111111111111111,1,5.0
403,2025-01-17 18:00:00,Undergraduate,Mathematics,Homework Help,44,16,3,Completed,True,0.36363636363636365,1,5.0
404,2025-01-17 19:00:00,High School,Psychology,Writing,58,4,4,Drafted Ideas,True,0.06896551724137931,0,3.97565762000826
