session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
305,2022-06-14,PhD,Physics,Project,172,16,Medium,Pass,No,5,0.09,No
306,2023-11-28,High School,Economics,Essay,65,14,High,Incomplete,No,10,0.22,No
307,2024-10-19,Undergraduate,Engineering,Coding,57,14,Low,Incomplete,No,9,0.25,No
308,2023-02-25,Undergraduate,Computer Science,Project,79,19,High,Fail,Yes,3,0.24,No
309,2024-08-12,High School,History,Project,37,9,Low,Pass,No,4,0.24,No
310,2024-05-27,PhD,Chemistry,Presentation,166,18,High,Fail,No,8,0.11,No
311,2020-11-05,High School,AI,Presentation,76,24,Medium,Fail,No,10,0.32,No
312,2020-01-11,High School,Economics,Project,175,23,Low,Incomplete,No,4,0.13,No
313,2024-10-25,Undergraduate,Economics,Quiz,87,19,Medium,Incomplete,Yes,10,0.22,No
314,2025-06-10,Postgraduate,Mathematics,Essay,30,30,Low,Pass,Yes,8,1.0,Yes
315,2025-02-12,High School,AI,Coding,38,20,Low,Fail,Yes,6,0.53,No
316,2022-10-22,High School,Computer Science,Project,171,11,Low,Fail,No,4,0.06,No
317,2024-10-24,High School,Physics,Essay,59,31,Low,Pass,Yes,9,0.53,Yes
318,2024-12-27,High School,Mathematics,Project,92,8,Medium,Incomplete,Yes,8,0.09,No
319,2020-10-17,Undergraduate,AI,Essay,31,7,Medium,Fail,No,3,0.23,No
320,2024-04-16,Undergraduate,Chemistry,Essay,140,37,Low,Incomplete,Yes,8,0.26,No
321,2023-12-09,Undergraduate,Chemistry,Research,162,29,Low,Pass,Yes,3,0.18,No
322,2021-05-19,PhD,Computer Science,Research,85,9,Low,Fail,Yes,4,0.11,No
323,2023-03-13,High School,History,Coding,137,39,High,Pass,No,5,0.28,No
324,2020-08-11,Undergraduate,Economics,Research,33,16,Medium,Incomplete,Yes,9,0.48,No
325,2020-02-19,Postgraduate,Computer Science,Coding,104,37,Medium,Fail,Yes,8,0.36,No
326,2020-10-25,High School,Engineering,Essay,8,17,Low,Pass,Yes,7,2.12,Yes
327,2025-09-06,Postgraduate,Literature,Research,113,26,Low,Incomplete,Yes,5,0.23,No
328,2020-12-08,Postgraduate,Physics,Presentation,57,10,High,Fail,No,10,0.18,No
329,2020-09-27,Postgraduate,AI,Project,66,4,Low,Pass,No,2,0.06,No
330,2025-01-31,High School,History,Project,173,12,Low,Pass,Yes,1,0.07,No
331,2021-11-02,PhD,Computer Science,Presentation,137,17,Low,Fail,Yes,5,0.12,No
332,2021-04-28,High School,Computer Science,Research,74,34,Low,Fail,Yes,8,0.46,No
333,2025-02-07,Postgraduate,Mathematics,Research,150,11,Medium,Pass,No,2,0.07,No
334,2021-04-17,Undergraduate,Literature,Essay,16,1,Low,Pass,No,6,0.06,Yes
335,2024-04-17,Undergraduate,Chemistry,Essay,146,27,Low,Fail,Yes,7,0.18,No
336,2023-08-03,Postgraduate,Physics,Presentation,100,8,High,Incomplete,Yes,3,0.08,No
337,2022-07-03,High School,AI,Essay,124,19,Medium,Fail,Yes,9,0.15,No
338,2025-02-13,High School,Computer Science,Coding,79,37,Medium,Incomplete,Yes,8,0.47,No
339,2024-02-17,PhD,Biology,Project,144,16,Low,Pass,No,1,0.11,No
340,2022-08-12,Postgraduate,Mathematics,Quiz,5,25,High,Incomplete,No,2,5.0,No
341,2022-04-20,Undergraduate,AI,Research,20,10,High,Fail,Yes,1,0.5,No
342,2022-08-06,PhD,Computer Science,Research,26,38,Low,Incomplete,Yes,7,1.46,No
343,2020-11-02,High School,AI,Project,38,16,Medium,Fail,No,7,0.42,No
344,2023-08-29,Postgraduate,Economics,Quiz,64,5,Low,Pass,Yes,3,0.08,No
345,2021-03-08,Undergraduate,Economics,Research,85,27,Low,Incomplete,No,4,0.32,No
346,2025-01-25,Postgraduate,Economics,Quiz,35,6,Low,Incomplete,No,10,0.17,No
347,2020-06-14,Undergraduate,Computer Science,Coding,28,16,Medium,Fail,Yes,5,0.57,No
348,2022-12-01,Undergraduate,Mathematics,Research,120,36,High,Incomplete,Yes,2,0.3,No
349,2025-03-07,High School,Chemistry,Essay,8,4,Low,Pass,Yes,7,0.5,Yes
350,2024-03-04,High School,Engineering,Presentation,71,5,Low,Pass,Yes,8,0.07,Yes
351,2021-06-11,High School,Computer Science,Essay,15,30,Low,Pass,No,7,2.0,Yes
352,2025-07-25,High School,AI,Project,114,12,Medium,Pass,Yes,5,0.11,No
353,2023-02-20,PhD,Chemistry,Essay,162,40,High,Pass,No,8,0.25,Yes
354,2024-08-14,PhD,Mathematics,Essay,76,25,Low,Fail,Yes,9,0.33,No
355,2022-10-17,High School,AI,Project,96,31,High,Fail,No,10,0.32,No
356,2025-08-19,Postgraduate,AI,Quiz,51,2,Medium,Incomplete,Yes,1,0.04,No
357,2023-02-24,High School,Economics,Presentation,96,38,Low,Pass,Yes,4,0.4,No
358,2022-09-14,Postgraduate,Literature,Project,19,15,High,Fail,No,3,0.79,No
359,2021-12-22,Undergraduate,Engineering,Quiz,96,38,Low,Incomplete,No,10,0.4,No
360,2021-08-05,Undergraduate,Economics,Presentation,84,12,Medium,Pass,Yes,1,0.14,No
361,2022-08-10,Undergraduate,Mathematics,Presentation,127,1,Medium,Incomplete,Yes,3,0.01,No
362,2023-10-27,Undergraduate,Computer Science,Essay,10,10,High,Incomplete,Yes,2,1.0,No
363,2024-02-03,High School,Computer Science,Project,174,26,High,Pass,No,5,0.15,No
364,2023-08-14,Undergraduate,Chemistry,Project,116,32,High,Fail,Yes,9,0.28,No
365,2024-01-01,Undergraduate,Engineering,Coding,101,20,High,Incomplete,No,3,0.2,No
366,2021-12-28,High School,Engineering,Research,150,3,Low,Incomplete,No,10,0.02,No
367,2022-06-23,High School,Economics,Coding,89,5,Low,Fail,No,3,0.06,No
368,2020-12-29,Postgraduate,Economics,Essay,72,14,Low,Incomplete,Yes,6,0.19,No
369,2022-11-17,High School,Mathematics,Essay,103,29,High,Fail,Yes,7,0.28,No
370,2025-07-12,PhD,Computer Science,Presentation,101,7,Medium,Incomplete,Yes,3,0.07,No
371,2025-01-22,High School,Mathematics,Quiz,10,21,Medium,Pass,Yes,6,2.1,Yes
372,2021-11-27,PhD,Chemistry,Project,24,36,Low,Fail,No,1,1.5,No
373,2024-11-01,Undergraduate,Engineering,Research,45,4,Low,Fail,Yes,4,0.09,No
374,2024-08-03,Postgraduate,History,Quiz,65,7,Low,Fail,No,3,0.11,No
375,2020-08-11,Postgraduate,Mathematics,Research,27,19,High,Incomplete,No,4,0.7,No
376,2021-02-01,High School,Biology,Coding,168,19,Low,Fail,Yes,5,0.11,No
377,2024-06-16,PhD,Economics,Project,72,6,High,Incomplete,No,3,0.08,No
378,2024-02-28,PhD,Computer Science,Coding,119,3,Medium,Fail,No,5,0.03,No
379,2022-07-15,Postgraduate,Engineering,Essay,43,7,Low,Incomplete,No,9,0.16,No
380,2024-08-22,Undergraduate,Literature,Essay,104,34,Medium,Incomplete,No,10,0.33,No
381,2022-08-23,PhD,History,Essay,106,3,High,Incomplete,Yes,2,0.03,No
382,2025-01-13,Undergraduate,Chemistry,Coding,54,9,Low,Fail,Yes,7,0.17,No
383,2022-04-07,Undergraduate,Engineering,Quiz,86,5,Low,Fail,No,9,0.06,No
384,2023-08-28,Postgraduate,Literature,Research,8,40,High,Incomplete,No,2,5.0,No
385,2024-08-24,Undergraduate,Chemistry,Presentation,155,38,Low,Pass,Yes,5,0.25,No
386,2023-11-09,PhD,History,Research,172,32,High,Incomplete,No,1,0.19,No
387,2021-12-06,Postgraduate,AI,Coding,163,39,High,Incomplete,No,1,0.24,No
388,2024-06-09,Postgraduate,Biology,Essay,126,18,Medium,Pass,No,5,0.14,No
389,2023-06-27,Postgraduate,Economics,Project,180,7,Low,Pass,No,8,0.04,Yes
390,2023-08-07,Postgraduate,AI,Presentation,170,6,Low,Fail,Yes,7,0.04,No
391,2025-06-07,Postgraduate,Mathematics,Presentation,45,5,Medium,Incomplete,No,3,0.11,No
392,2020-04-28,Undergraduate,Biology,Coding,19,16,Low,Fail,Yes,6,0.84,No
393,2022-03-26,Postgraduate,Computer Science,Research,134,26,High,Pass,Yes,4,0.19,No
394,2024-03-05,PhD,Engineering,Research,50,31,High,Incomplete,No,6,0.62,No
395,2021-10-31,Postgraduate,Physics,Quiz,12,25,Low,Pass,Yes,4,2.08,No
396,2022-07-11,Undergraduate,History,Project,109,33,Low,Incomplete,Yes,8,0.3,No
397,2021-06-25,Undergraduate,Engineering,Essay,62,17,High,Fail,No,7,0.27,No
398,2024-03-22,Postgraduate,Economics,Quiz,60,30,Medium,Incomplete,No,10,0.5,No
399,2021-02-23,High School,Literature,Project,100,36,High,Incomplete,No,5,0.36,No
400,2021-03-18,PhD,Physics,Quiz,75,21,Medium,Fail,No,4,0.28,No
401,2021-09-06,Undergraduate,Mathematics,Presentation,108,21,High,Pass,Yes,8,0.19,Yes
402,2023-04-25,Postgraduate,AI,Research,104,3,High,Incomplete,Yes,6,0.03,No
403,2022-06-29,PhD,Computer Science,Presentation,81,11,High,Incomplete,Yes,5,0.14,No
404,2021-02-03,PhD,Chemistry,Project,71,36,Low,Incomplete,No,2,0.51,No
405,2022-06-29,Postgraduate,Biology,Project,83,27,Medium,Fail,No,10,0.33,No
406,2023-04-19,PhD,Physics,Research,18,38,High,Incomplete,Yes,8,2.11,No
407,2022-03-07,High School,AI,Presentation,81,27,Low,Pass,Yes,4,0.33,No
408,2023-11-04,PhD,Engineering,Research,41,21,High,Pass,Yes,8,0.51,Yes
409,2023-09-24,Undergraduate,Computer Science,Project,19,1,Medium,Fail,Yes,3,0.05,No
410,2021-10-10,PhD,Physics,Coding,162,28,High,Fail,No,7,0.17,No
411,2025-05-09,PhD,Mathematics,Essay,141,13,High,Fail,Yes,6,0.09,No
412,2022-02-19,High School,Mathematics,Project,68,15,High,Fail,No,3,0.22,No
413,2021-02-24,PhD,Literature,Presentation,83,11,Low,Pass,No,5,0.13,No
414,2025-02-10,Postgraduate,AI,Project,39,22,Medium,Fail,Yes,3,0.56,No
415,2024-07-10,High School,Biology,Coding,38,14,High,Pass,Yes,2,0.37,No
416,2024-02-10,High School,AI,Project,70,35,High,Pass,Yes,2,0.5,No
417,2020-03-21,High School,Physics,Research,118,25,Low,Incomplete,No,8,0.21,No
418,2021-09-19,Undergraduate,Mathematics,Quiz,112,7,High,Incomplete,No,10,0.06,No
419,2021-07-15,PhD,Physics,Presentation,163,8,Medium,Pass,Yes,8,0.05,Yes
420,2022-03-24,Undergraduate,History,Presentation,56,23,High,Fail,No,3,0.41,No
421,2020-06-10,PhD,Biology,Project,128,22,Low,Pass,Yes,2,0.17,No
422,2021-03-28,PhD,Chemistry,Essay,135,5,High,Incomplete,Yes,5,0.04,No
423,2022-08-04,PhD,History,Quiz,123,4,Low,Pass,Yes,5,0.03,No
424,2024-01-15,Postgraduate,AI,Project,34,7,Low,Pass,Yes,3,0.21,No
425,2023-09-08,Postgraduate,Economics,Presentation,73,6,Medium,Fail,Yes,2,0.08,No
426,2024-06-29,PhD,Economics,Quiz,103,31,Medium,Incomplete,Yes,2,0.3,No
427,2021-06-26,High School,Chemistry,Essay,111,38,Medium,Incomplete,No,3,0.34,No
428,2024-04-04,Postgraduate,Engineering,Essay,180,9,Medium,Fail,Yes,7,0.05,No
429,2024-12-10,High School,Physics,Quiz,172,21,Low,Incomplete,Yes,6,0.12,No
430,2025-10-27,High School,AI,Project,68,31,Medium,Incomplete,No,3,0.46,No
431,2020-08-11,High School,Chemistry,Presentation,125,32,Low,Pass,No,6,0.26,Yes
432,2022-09-13,Postgraduate,History,Essay,134,15,High,Incomplete,No,7,0.11,No
433,2022-08-20,High School,Economics,Research,151,29,Low,Fail,No,6,0.19,No
434,2021-05-01,PhD,Mathematics,Essay,108,27,Low,Incomplete,Yes,2,0.25,No
435,2023-06-01,Undergraduate,Economics,Quiz,98,4,Low,Fail,No,9,0.04,No
436,2025-04-21,Postgraduate,Economics,Essay,29,15,Low,Fail,No,5,0.52,No
437,2024-03-11,High School,Mathematics,Coding,131,9,High,Incomplete,No,2,0.07,No
438,2022-11-07,Undergraduate,Biology,Essay,105,14,Medium,Pass,No,2,0.13,No
439,2024-08-24,High School,Engineering,Essay,120,30,High,Incomplete,Yes,8,0.25,No
440,2020-01-18,High School,Literature,Research,154,31,High,Pass,Yes,3,0.2,No
441,2021-02-28,PhD,Engineering,Presentation,87,33,Medium,Fail,Yes,5,0.38,No
442,2024-06-17,Postgraduate,History,Research,39,9,Medium,Incomplete,No,9,0.23,No
443,2023-07-09,Undergraduate,Biology,Coding,164,19,High,Fail,Yes,3,0.12,No
444,2025-08-25,Postgraduate,Physics,Quiz,148,31,High,Incomplete,No,9,0.21,No
445,2023-03-17,PhD,Mathematics,Presentation,32,2,Medium,Pass,Yes,1,0.06,No
446,2022-03-29,Postgraduate,Chemistry,Quiz,179,17,Low,Pass,No,4,0.09,No
447,2020-05-12,Postgraduate,Economics,Essay,162,36,Low,Incomplete,No,4,0.22,No
448,2025-09-23,Postgraduate,Mathematics,Research,104,27,High,Fail,Yes,1,0.26,No
449,2022-10-26,Undergraduate,Engineering,Research,62,24,High,Incomplete,Yes,4,0.39,No
450,2023-04-19,PhD,Chemistry,Project,24,12,Low,Incomplete,Yes,7,0.5,No
451,2020-06-15,PhD,History,Presentation,72,9,Low,Incomplete,No,1,0.12,No
452,2023-09-15,PhD,Chemistry,Essay,44,21,High,Pass,No,8,0.48,Yes
453,2024-01-06,High School,Computer Science,Presentation,61,12,High,Pass,Yes,7,0.2,Yes
454,2024-07-10,High School,Computer Science,Coding,59,22,Medium,Fail,No,4,0.37,No
455,2025-04-29,High School,Physics,Project,93,29,Low,Incomplete,Yes,1,0.31,No
456,2023-08-07,PhD,Physics,Research,70,35,High,Fail,Yes,9,0.5,No
457,2024-03-15,PhD,Economics,Essay,80,13,Medium,Incomplete,Yes,2,0.16,No
458,2021-11-16,High School,Physics,Coding,176,14,High,Fail,Yes,4,0.08,No
459,2024-11-17,High School,Chemistry,Essay,122,22,Low,Pass,Yes,1,0.18,No
460,2021-12-30,Postgraduate,Literature,Essay,152,15,Medium,Fail,No,8,0.1,No
461,2024-07-14,PhD,Computer Science,Essay,104,8,High,Pass,Yes,10,0.08,Yes
462,2020-07-05,High School,Computer Science,Presentation,32,19,High,Fail,Yes,5,0.59,No
463,2024-11-27,PhD,AI,Project,12,31,Low,Incomplete,Yes,3,2.58,No
464,2024-05-20,Postgraduate,Chemistry,Quiz,178,24,Low,Incomplete,Yes,2,0.13,No
465,2020-06-20,High School,Engineering,Presentation,105,35,High,Pass,No,4,0.33,No
466,2023-11-09,Undergraduate,AI,Project,136,10,Low,Pass,Yes,10,0.07,Yes
467,2022-11-01,Undergraduate,Physics,Coding,176,37,Low,Incomplete,No,9,0.21,No
468,2020-10-26,Postgraduate,Physics,Quiz,30,13,High,Incomplete,No,6,0.43,No
469,2024-01-02,Undergraduate,Biology,Essay,77,40,Low,Pass,No,8,0.52,Yes
470,2025-01-19,Postgraduate,Engineering,Project,83,38,Low,Incomplete,No,6,0.46,No
471,2024-10-20,Undergraduate,Mathematics,Quiz,68,15,High,Incomplete,No,5,0.22,No
472,2024-01-12,Undergraduate,Computer Science,Research,123,29,Medium,Fail,No,9,0.24,No
473,2021-03-21,Undergraduate,Engineering,Essay,76,9,High,Pass,No,2,0.12,No
474,2020-11-04,High School,Literature,Project,12,38,High,Fail,Yes,1,3.17,No
475,2022-12-03,PhD,Chemistry,Quiz,105,15,High,Incomplete,No,3,0.14,No
476,2025-03-18,High School,AI,Quiz,133,1,High,Pass,Yes,9,0.01,Yes
477,2021-07-28,PhD,Chemistry,Coding,149,37,High,Pass,No,6,0.25,Yes
478,2020-06-14,Undergraduate,Economics,Coding,21,17,Medium,Pass,Yes,4,0.81,No
479,2025-10-22,Postgraduate,AI,Research,121,3,Low,Incomplete,No,2,0.02,No
480,2025-11-05,Postgraduate,History,Presentation,144,37,Low,Fail,No,6,0.26,No
481,2020-11-14,Postgraduate,AI,Coding,137,26,Medium,Fail,No,8,0.19,No
482,2020-01-28,Undergraduate,Economics,Coding,63,5,High,Incomplete,No,4,0.08,No
483,2021-09-07,Undergraduate,Chemistry,Quiz,159,8,High,Pass,No,6,0.05,Yes
484,2021-04-09,PhD,Economics,Research,58,38,Low,Incomplete,No,1,0.66,No
485,2022-09-25,High School,Chemistry,Presentation,156,11,Low,Incomplete,Yes,10,0.07,No
486,2021-08-24,High School,Chemistry,Quiz,51,34,Medium,Incomplete,Yes,5,0.67,No
487,2020-12-17,Undergraduate,Economics,Presentation,125,31,Low,Pass,No,10,0.25,Yes
488,2021-08-07,Undergraduate,Engineering,Project,135,17,Low,Incomplete,No,8,0.13,No
489,2020-10-08,Undergraduate,AI,Research,38,7,Low,Pass,No,3,0.18,No
490,2021-01-29,Undergraduate,Economics,Presentation,158,3,High,Incomplete,Yes,2,0.02,No
491,2025-05-29,Undergraduate,Engineering,Presentation,5,28,High,Fail,No,1,5.6,No
492,2024-10-23,Undergraduate,Economics,Research,94,38,High,Incomplete,Yes,7,0.4,No
493,2021-07-02,Postgraduate,Economics,Coding,26,19,High,Incomplete,No,5,0.73,No
494,2022-02-13,High School,Mathematics,Presentation,138,8,High,Pass,No,4,0.06,No
495,2023-07-17,PhD,Computer Science,Essay,44,28,High,Incomplete,No,5,0.64,No
496,2024-09-30,Postgraduate,Engineering,Quiz,179,26,Low,Fail,No,3,0.15,No
497,2024-02-25,PhD,History,Quiz,152,23,High,Fail,Yes,2,0.15,No
498,2022-07-30,PhD,Chemistry,Essay,59,33,Medium,Fail,Yes,3,0.56,No
499,2024-05-12,High School,Physics,Coding,125,39,Medium,Pass,Yes,5,0.31,No
500,2022-06-27,Postgraduate,Physics,Presentation,14,25,Medium,Incomplete,No,10,1.79,No
501,2020-08-23,Undergraduate,Economics,Research,7,13,High,Incomplete,No,4,1.86,No
502,2020-05-17,Undergraduate,Engineering,Coding,177,3,Medium,Pass,Yes,3,0.02,No
503,2020-12-21,Postgraduate,AI,Quiz,176,26,Medium,Incomplete,Yes,9,0.15,No
504,2020-03-03,High School,Physics,Presentation,77,36,High,Fail,No,5,0.47,No
505,2022-07-15,Undergraduate,Economics,Research,152,1,Medium,Pass,No,9,0.01,Yes
506,2021-03-12,High School,Literature,Quiz,92,8,High,Fail,No,8,0.09,No
507,2024-03-24,PhD,Biology,Quiz,122,30,High,Pass,No,2,0.25,No
508,2022-11-22,High School,AI,Project,61,15,Medium,Fail,No,9,0.25,No
509,2020-02-09,Postgraduate,Biology,Quiz,28,26,High,Incomplete,No,2,0.93,No
510,2022-01-01,PhD,Computer Science,Quiz,60,37,Medium,Pass,Yes,8,0.62,Yes
511,2022-03-28,Undergraduate,Biology,Quiz,57,15,Low,Pass,No,3,0.26,No
512,2021-03-12,High School,Physics,Project,174,32,High,Pass,Yes,8,0.18,Yes
513,2024-02-29,Postgraduate,Economics,Presentation,75,32,Low,Incomplete,No,7,0.43,No
514,2022-06-28,Undergraduate,Mathematics,Presentation,113,31,High,Pass,No,7,0.27,Yes
515,2021-12-16,PhD,Physics,Project,137,30,Medium,Incomplete,Yes,1,0.22,No
516,2022-05-13,PhD,Engineering,Essay,88,24,High,Fail,Yes,9,0.27,No
517,2022-12-12,Undergraduate,History,Research,161,22,Medium,Pass,No,7,0.14,Yes
518,2022-05-12,PhD,Computer Science,Quiz,107,18,Medium,Pass,Yes,10,0.17,Yes
519,2022-07-25,High School,History,Coding,147,28,Medium,Pass,Yes,3,0.19,No
520,2025-04-21,High School,Chemistry,Research,132,9,High,Incomplete,No,8,0.07,No
521,2023-05-13,Postgraduate,Literature,Presentation,17,26,Low,Incomplete,Yes,1,1.53,No
522,2022-06-01,Postgraduate,Economics,Project,29,29,High,Fail,No,6,1.0,No
523,2024-01-15,Postgraduate,Computer Science,Essay,110,8,Medium,Incomplete,Yes,10,0.07,No
524,2021-12-15,Postgraduate,Computer Science,Quiz,177,33,Medium,Incomplete,No,2,0.19,No
525,2024-04-09,Postgraduate,Economics,Project,42,11,High,Fail,No,10,0.26,No
526,2024-07-15,High School,Physics,Coding,92,15,Medium,Fail,No,5,0.16,No
527,2024-06-07,Postgraduate,Economics,Quiz,155,34,Medium,Fail,Yes,3,0.22,No
528,2020-04-04,Undergraduate,Biology,Project,69,6,Low,Pass,No,2,0.09,No
529,2021-01-26,High School,Economics,Presentation,18,2,Medium,Incomplete,Yes,2,0.11,No
530,2022-12-11,Undergraduate,Physics,Project,104,20,Low,Pass,No,8,0.19,Yes
531,2021-06-01,Undergraduate,Literature,Coding,12,3,High,Fail,No,8,0.25,No
532,2025-03-28,Postgraduate,Literature,Research,39,35,Low,Incomplete,No,10,0.9,No
533,2024-11-16,Postgraduate,Computer Science,Research,143,15,Low,Fail,No,6,0.1,No
534,2024-08-15,Postgraduate,Chemistry,Quiz,7,1,High,Pass,No,5,0.14,No
535,2025-04-05,High School,Economics,Research,81,1,Medium,Fail,Yes,1,0.01,No
536,2024-03-10,Undergraduate,AI,Presentation,116,26,Low,Pass,No,7,0.22,Yes
537,2022-06-22,Postgraduate,Physics,Research,165,16,High,Incomplete,No,5,0.1,No
538,2023-01-06,PhD,Biology,Essay,51,9,Medium,Pass,No,10,0.18,Yes
539,2025-01-28,Postgraduate,Engineering,Research,53,21,Low,Pass,Yes,9,0.4,Yes
540,2020-03-31,Undergraduate,Physics,Quiz,73,9,High,Fail,Yes,4,0.12,No
541,2021-01-04,Undergraduate,Mathematics,Research,60,22,Medium,Fail,No,6,0.37,No
542,2025-03-14,High School,Computer Science,Essay,42,4,Medium,Fail,Yes,9,0.1,No
543,2025-04-09,Undergraduate,Biology,Quiz,102,1,Low,Incomplete,Yes,7,0.01,No
544,2024-12-19,Undergraduate,Mathematics,Coding,122,7,High,Incomplete,Yes,8,0.06,No
545,2024-05-12,Postgraduate,Computer Science,Coding,166,3,High,Incomplete,Yes,5,0.02,No
546,2025-05-25,Postgraduate,Biology,Quiz,18,14,Low,Pass,No,6,0.78,Yes
547,2020-03-02,Undergraduate,History,Presentation,35,26,Low,Pass,Yes,10,0.74,Yes
548,2025-04-30,Undergraduate,Computer Science,Essay,68,11,Medium,Pass,No,1,0.16,No
549,2020-09-01,Postgraduate,Chemistry,Project,142,7,Low,Fail,Yes,6,0.05,No
550,2023-11-23,PhD,Biology,Essay,101,23,High,Pass,No,1,0.23,No
551,2025-06-10,PhD,Literature,Quiz,143,32,Low,Incomplete,Yes,9,0.22,No
552,2023-11-25,Postgraduate,Economics,Quiz,158,36,Low,Pass,Yes,8,0.23,Yes
553,2023-04-26,Postgraduate,Literature,Quiz,121,1,High,Incomplete,No,3,0.01,No
554,2020-03-17,Postgraduate,Engineering,Coding,87,5,High,Incomplete,No,4,0.06,No
555,2025-07-30,Undergraduate,Engineering,Quiz,87,27,High,Fail,Yes,2,0.31,No
556,2020-09-30,High School,Chemistry,Coding,13,13,Low,Fail,Yes,2,1.0,No
557,2020-05-10,PhD,Economics,Presentation,164,38,Medium,Pass,No,4,0.23,No
558,2020-10-17,High School,Biology,Project,130,6,Medium,Incomplete,Yes,6,0.05,No
559,2024-08-30,Postgraduate,Mathematics,Presentation,73,34,Low,Incomplete,Yes,5,0.47,No
560,2020-11-15,Undergraduate,Literature,Essay,30,15,High,Fail,Yes,4,0.5,No
561,2022-10-15,Undergraduate,Literature,Project,147,27,High,Pass,No,8,0.18,Yes
562,2024-10-15,High School,Chemistry,Coding,145,26,High,Fail,Yes,9,0.18,No
563,2024-12-19,Postgraduate,Computer Science,Presentation,88,24,Medium,Incomplete,No,6,0.27,No
564,2022-09-12,Undergraduate,AI,Presentation,70,24,Medium,Fail,No,1,0.34,No
565,2020-05-21,Postgraduate,Engineering,Essay,137,9,Medium,Pass,No,4,0.07,No
566,2022-05-29,Postgraduate,Mathematics,Project,75,36,High,Incomplete,Yes,2,0.48,No
567,2020-06-03,PhD,Computer Science,Coding,40,17,Medium,Incomplete,Yes,4,0.42,No
568,2022-11-15,Postgraduate,Physics,Presentation,107,37,Low,Incomplete,Yes,6,0.35,No
569,2025-05-30,Undergraduate,Economics,Project,152,7,High,Incomplete,No,1,0.05,No
570,2024-04-11,High School,Mathematics,Quiz,94,28,Medium,Pass,Yes,10,0.3,Yes
571,2020-02-16,PhD,Mathematics,Quiz,139,3,Medium,Incomplete,Yes,6,0.02,No
572,2025-08-19,Undergraduate,Chemistry,Essay,177,26,Medium,Incomplete,Yes,4,0.15,No
573,2024-11-04,Postgraduate,AI,Coding,38,22,Low,Fail,Yes,9,0.58,No
574,2024-06-23,Postgraduate,Physics,Research,133,28,High,Pass,Yes,8,0.21,Yes
575,2022-03-22,PhD,AI,Project,151,13,High,Incomplete,Yes,4,0.09,No
576,2020-10-20,Postgraduate,AI,Quiz,180,37,Low,Pass,No,7,0.21,Yes
577,2024-02-05,Postgraduate,Biology,Quiz,93,39,High,Pass,No,3,0.42,No
578,2023-12-03,PhD,Engineering,Coding,117,3,Low,Pass,No,3,0.03,No
579,2020-12-17,High School,Mathematics,Coding,163,10,Medium,Pass,No,2,0.06,No
580,2023-06-03,PhD,Economics,Essay,89,14,High,Incomplete,Yes,4,0.16,No
581,2022-11-25,PhD,Engineering,Project,41,2,Medium,Incomplete,Yes,5,0.05,No
582,2021-11-28,High School,History,Coding,163,18,Low,Fail,Yes,2,0.11,No
583,2024-05-10,Postgraduate,Computer Science,Essay,9,19,High,Fail,Yes,7,2.11,No
584,2025-09-13,High School,Computer Science,Research,157,35,Low,Pass,Yes,9,0.22,Yes
585,2025-02-18,High School,Mathematics,Coding,140,20,Medium,Fail,No,3,0.14,No
586,2020-03-16,Postgraduate,Computer Science,Quiz,165,20,Low,Incomplete,No,1,0.12,No
587,2022-11-21,PhD,Mathematics,Presentation,76,15,Low,Fail,No,3,0.2,No
588,2020-12-25,PhD,Literature,Project,161,15,Medium,Pass,Yes,7,0.09,Yes
589,2023-07-03,Postgraduate,Economics,Presentation,38,14,High,Pass,Yes,3,0.37,No
590,2023-06-19,Undergraduate,AI,Coding,172,37,Low,Fail,Yes,9,0.22,No
591,2021-04-29,Undergraduate,Computer Science,Coding,12,21,Medium,Fail,No,8,1.75,No
592,2023-01-26,Undergraduate,Biology,Essay,38,12,Low,Incomplete,No,10,0.32,No
