session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
463,20241127,4,7,6,12,31,1,2,0,3,2.58,0
464,20240520,3,3,3,178,24,1,2,0,2,0.13,0
465,20200620,1,10,5,105,35,3,0,1,4,0.33,0
466,20231109,2,7,6,136,10,1,0,0,10,0.07,0
467,20221101,2,2,2,176,37,1,2,1,9,0.21,0
468,20201026,3,2,3,30,13,3,2,1,6,0.43,0
469,20240102,2,4,1,77,40,1,0,1,8,0.52,0
470,20250119,3,10,6,83,38,1,2,1,6,0.46,0
471,20241020,2,1,3,68,15,3,2,1,5,0.22,0
472,20240112,2,6,4,123,29,2,1,1,9,0.24,1
473,20210321,2,10,1,76,9,3,0,1,2,0.12,0
474,20201104,1,9,6,12,38,3,1,0,1,3.17,0
475,20221203,4,3,3,105,15,3,2,1,3,0.14,0
476,20250318,1,7,3,133,1,3,0,0,9,0.01,0
477,20210728,4,3,2,149,37,3,0,1,6,0.25,0
478,20200614,2,8,2,21,17,2,0,0,4,0.81,0
479,20251022,3,7,4,121,3,1,2,1,2,0.02,0
480,20251105,3,5,5,144,37,1,1,1,6,0.26,1
481,20201114,3,7,2,137,26,2,1,1,8,0.19,1
482,20200128,2,8,2,63,5,3,2,1,4,0.08,0
483,20210907,2,3,3,159,8,3,0,1,6,0.05,0
484,20210409,4,8,4,58,38,1,2,1,1,0.66,0
485,20220925,1,3,5,156,11,1,2,0,10,0.07,0
486,20210824,1,3,3,51,34,2,2,0,5,0.67,0
487,20201217,2,8,5,125,31,1,0,1,10,0.25,0
488,20210807,2,10,6,135,17,1,2,1,8,0.13,0
489,20201008,2,7,4,38,7,1,0,1,3,0.18,0
490,20210129,2,8,5,158,3,3,2,0,2,0.02,0
491,20250529,2,10,5,5,28,3,1,1,1,5.6,0
492,20241023,2,8,4,94,38,3,2,0,7,0.4,0
493,20210702,3,8,2,26,19,3,2,1,5,0.73,0
494,20220213,1,1,5,138,8,3,0,1,4,0.06,0
495,20230717,4,6,1,44,28,3,2,1,5,0.64,0
496,20240930,3,10,3,179,26,1,1,1,3,0.15,0
497,20240225,4,5,3,152,23,3,1,0,2,0.15,0
498,20220730,4,3,1,59,33,2,1,0,3,0.56,0
499,20240512,1,2,2,125,39,2,0,0,5,0.31,0
500,20220627,3,2,5,14,25,2,2,1,10,1.79,0
501,20200823,2,8,4,7,13,3,2,1,4,1.86,0
502,20200517,2,10,2,177,3,2,0,0,3,0.02,0
503,20201221,3,7,3,176,26,2,2,0,9,0.15,0
504,20200303,1,2,5,77,36,3,1,1,5,0.47,0
505,20220715,2,8,4,152,1,2,0,1,9,0.01,0
506,20210312,1,9,3,92,8,3,1,1,8,0.09,1
507,20240324,4,4,3,122,30,3,0,1,2,0.25,0
508,20221122,1,7,6,61,15,2,1,1,9,0.25,1
509,20200209,3,4,3,28,26,3,2,1,2,0.93,0
510,20220101,4,6,3,60,37,2,0,0,8,0.62,0
511,20220328,2,4,3,57,15,1,0,1,3,0.26,0
512,20210312,1,2,6,174,32,3,0,0,8,0.18,0
513,20240229,3,8,5,75,32,1,2,1,7,0.43,0
514,20220628,2,1,5,113,31,3,0,1,7,0.27,0
515,20211216,4,2,6,137,30,2,2,0,1,0.22,0
516,20220513,4,10,1,88,24,3,1,0,9,0.27,1
517,20221212,2,5,4,161,22,2,0,1,7,0.14,0
518,20220512,4,6,3,107,18,2,0,0,10,0.17,0
519,20220725,1,5,2,147,28,2,0,0,3,0.19,0
520,20250421,1,3,4,132,9,3,2,1,8,0.07,0
521,20230513,3,9,5,17,26,1,2,0,1,1.53,0
522,20220601,3,8,6,29,29,3,1,1,6,1.0,1
523,20240115,3,6,1,110,8,2,2,0,10,0.07,0
524,20211215,3,6,3,177,33,2,2,1,2,0.19,0
525,20240409,3,8,6,42,11,3,1,1,10,0.26,1
526,20240715,1,2,2,92,15,2,1,1,5,0.16,0
527,20240607,3,8,3,155,34,2,1,0,3,0.22,0
528,20200404,2,4,6,69,6,1,0,1,2,0.09,0
529,20210126,1,8,5,18,2,2,2,0,2,0.11,0
530,20221211,2,2,6,104,20,1,0,1,8,0.19,0
531,20210601,2,9,2,12,3,3,1,1,8,0.25,1
532,20250328,3,9,4,39,35,1,2,1,10,0.9,0
533,20241116,3,6,4,143,15,1,1,1,6,0.1,1
534,20240815,3,3,3,7,1,3,0,1,5,0.14,0
535,20250405,1,8,4,81,1,2,1,0,1,0.01,0
536,20240310,2,7,5,116,26,1,0,1,7,0.22,0
537,20220622,3,2,4,165,16,3,2,1,5,0.1,0
538,20230106,4,4,1,51,9,2,0,1,10,0.18,0
539,20250128,3,10,4,53,21,1,0,0,9,0.4,0
540,20200331,2,2,3,73,9,3,1,0,4,0.12,0
541,20210104,2,1,4,60,22,2,1,1,6,0.37,1
542,20250314,1,6,1,42,4,2,1,0,9,0.1,1
543,20250409,2,4,3,102,1,1,2,0,7,0.01,0
544,20241219,2,1,2,122,7,3,2,0,8,0.06,0
545,20240512,3,6,2,166,3,3,2,0,5,0.02,0
546,20250525,3,4,3,18,14,1,0,1,6,0.78,0
547,20200302,2,5,5,35,26,1,0,0,10,0.74,0
548,20250430,2,6,1,68,11,2,0,1,1,0.16,0
549,20200901,3,3,6,142,7,1,1,0,6,0.05,1
550,20231123,4,4,1,101,23,3,0,1,1,0.23,0
551,20250610,4,9,3,143,32,1,2,0,9,0.22,0
552,20231125,3,8,3,158,36,1,0,0,8,0.23,0
553,20230426,3,9,3,121,1,3,2,1,3,0.01,0
554,20200317,3,10,2,87,5,3,2,1,4,0.06,0
555,20250730,2,10,3,87,27,3,1,0,2,0.31,0
556,20200930,1,3,2,13,13,1,1,0,2,1.0,0
557,20200510,4,8,5,164,38,2,0,1,4,0.23,0
558,20201017,1,4,6,130,6,2,2,0,6,0.05,0
559,20240830,3,1,5,73,34,1,2,0,5,0.47,0
560,20201115,2,9,1,30,15,3,1,0,4,0.5,0
561,20221015,2,9,6,147,27,3,0,1,8,0.18,0
562,20241015,1,3,2,145,26,3,1,0,9,0.18,1
563,20241219,3,6,5,88,24,2,2,1,6,0.27,0
564,20220912,2,7,5,70,24,2,1,1,1,0.34,0
565,20200521,3,10,1,137,9,2,0,1,4,0.07,0
566,20220529,3,1,6,75,36,3,2,0,2,0.48,0
567,20200603,4,6,2,40,17,2,2,0,4,0.42,0
568,20221115,3,2,5,107,37,1,2,0,6,0.35,0
569,20250530,2,8,6,152,7,3,2,1,1,0.05,0
570,20240411,1,1,3,94,28,2,0,0,10,0.3,0
571,20200216,4,1,3,139,3,2,2,0,6,0.02,0
572,20250819,2,3,1,177,26,2,2,0,4,0.15,0
573,20241104,3,7,2,38,22,1,1,0,9,0.58,1
574,20240623,3,2,4,133,28,3,0,0,8,0.21,0
575,20220322,4,7,6,151,13,3,2,0,4,0.09,0
576,20201020,3,7,3,180,37,1,0,1,7,0.21,0
577,20240205,3,4,3,93,39,3,0,1,3,0.42,0
578,20231203,4,10,2,117,3,1,0,1,3,0.03,0
579,20201217,1,1,2,163,10,2,0,1,2,0.06,0
580,20230603,4,8,1,89,14,3,2,0,4,0.16,0
581,20221125,4,10,6,41,2,2,2,0,5,0.05,0
582,20211128,1,5,2,163,18,1,1,0,2,0.11,0
583,20240510,3,6,1,9,19,3,1,0,7,2.11,1
584,20250913,1,6,4,157,35,1,0,0,9,0.22,0
585,20250218,1,1,2,140,20,2,1,1,3,0.14,0
586,20200316,3,6,3,165,20,1,2,1,1,0.12,0
587,20221121,4,1,5,76,15,1,1,1,3,0.2,0
588,20201225,4,9,6,161,15,2,0,0,7,0.09,0
589,20230703,3,8,5,38,14,3,0,0,3,0.37,0
590,20230619,2,7,2,172,37,1,1,0,9,0.22,1
591,20210429,2,6,2,12,21,2,1,1,8,1.75,1
592,20230126,2,4,1,38,12,1,2,1,10,0.32,0
593,20220803,2,4,6,11,23,1,2,1,3,2.09,0
594,20250819,4,6,2,104,32,2,0,0,4,0.31,0
595,20220715,1,7,1,74,27,1,2,0,4,0.36,0
596,20200927,2,8,5,130,21,2,0,1,7,0.16,0
597,20200620,4,6,4,161,37,3,2,0,9,0.23,0
598,20210323,4,8,1,67,34,3,1,0,9,0.51,1
599,20240505,1,4,3,117,26,2,1,1,3,0.22,0
600,20240926,3,10,1,137,10,2,2,1,2,0.07,0
601,20250812,1,3,5,144,9,2,1,1,8,0.06,1
602,20200412,2,8,5,56,30,1,1,1,3,0.54,0
603,20210521,1,2,6,120,24,1,2,1,9,0.2,0
604,20211016,4,9,4,16,11,2,2,0,3,0.69,0
605,20210815,2,1,4,83,20,3,1,1,3,0.24,0
606,20210426,2,4,1,164,17,1,1,1,8,0.1,1
607,20200124,4,4,2,155,31,2,1,1,2,0.2,0
608,20200127,2,9,3,163,36,1,0,0,3,0.22,0
609,20200813,3,1,2,13,37,3,1,1,2,2.85,0
610,20200719,1,7,2,46,19,3,2,0,8,0.41,0
611,20240115,1,2,3,87,24,2,0,1,9,0.28,0
612,20200922,3,8,2,36,18,2,2,1,9,0.5,0
613,20220509,2,10,1,32,37,3,2,0,8,1.16,0
614,20230322,4,10,3,71,34,3,2,1,3,0.48,0
615,20250726,4,8,2,161,15,3,1,0,1,0.09,0
616,20210429,1,8,6,35,14,3,1,1,1,0.4,0
617,20230929,3,9,6,59,1,3,0,1,5,0.02,0
618,20201004,3,5,5,145,21,1,0,1,6,0.14,0
619,20240610,1,3,2,89,22,3,1,1,1,0.25,0
620,20210710,4,3,6,122,35,2,1,1,1,0.29,0
621,20251104,3,10,6,178,21,3,2,0,4,0.12,0
622,20230920,3,2,2,76,2,2,1,0,10,0.03,1
623,20240514,2,10,1,83,21,3,0,1,7,0.25,0
624,20201221,4,4,3,120,20,1,2,1,3,0.17,0
625,20210404,3,1,2,28,29,3,0,1,9,1.04,0
626,20210923,2,6,4,139,20,2,0,0,9,0.14,0
627,20210627,2,1,4,104,34,1,0,1,1,0.33,0
628,20201222,3,8,1,31,34,3,2,1,1,1.1,0
629,20230702,2,6,2,54,19,2,2,1,8,0.35,0
630,20210426,3,3,2,75,8,1,2,0,4,0.11,0
631,20231205,3,5,2,77,37,1,0,0,5,0.48,0
632,20231019,4,1,2,12,31,3,0,0,7,2.58,0
633,20200808,1,7,4,50,39,3,2,1,10,0.78,0
634,20231227,3,6,2,176,35,1,1,0,2,0.2,0
635,20250402,1,8,3,180,30,2,0,0,3,0.17,0
636,20221122,3,7,2,175,22,2,1,1,1,0.13,0
637,20200924,4,2,3,127,30,1,1,1,10,0.24,1
638,20210605,1,7,6,32,21,3,2,0,5,0.66,0
639,20250303,4,10,4,66,40,1,2,0,8,0.61,0
640,20240421,1,6,2,156,28,2,2,1,9,0.18,0
641,20220825,2,2,6,151,32,1,2,1,6,0.21,0
642,20210203,4,3,3,108,5,3,0,1,6,0.05,0
643,20250717,1,2,2,40,38,3,0,0,3,0.95,0
644,20250129,3,7,5,152,29,1,0,1,5,0.19,0
645,20230601,4,6,1,154,1,3,2,1,3,0.01,0
646,20230419,1,6,5,18,1,3,2,1,2,0.06,0
647,20230301,1,4,4,156,26,3,1,1,7,0.17,1
648,20240411,4,9,2,174,12,2,0,0,9,0.07,0
649,20240424,3,7,2,78,9,1,0,0,1,0.12,0
650,20210812,4,7,2,26,9,3,1,1,10,0.35,1
651,20241009,2,8,5,113,36,2,1,1,4,0.32,0
652,20220131,4,10,1,152,32,3,0,1,7,0.21,0
653,20240212,1,1,5,128,24,1,2,1,2,0.19,0
654,20210804,3,8,5,25,34,3,0,0,8,1.36,0
655,20201115,3,10,1,92,35,1,1,1,9,0.38,1
656,20250405,3,7,3,80,19,1,0,1,10,0.24,0
657,20221202,1,8,5,48,37,1,2,1,10,0.77,0
658,20200421,3,8,1,37,33,1,1,1,3,0.89,0
659,20230224,3,5,1,33,39,1,2,0,8,1.18,0
660,20240223,2,5,6,65,32,1,2,0,6,0.49,0
661,20201211,2,10,2,131,27,2,0,1,3,0.21,0
662,20220513,3,1,6,72,8,1,0,1,7,0.11,0
663,20250504,3,8,6,141,15,2,2,1,8,0.11,0
664,20221211,2,9,4,8,19,2,1,1,9,2.38,1
665,20200617,1,9,6,95,28,3,2,1,6,0.29,0
666,20230112,3,2,3,172,38,2,1,0,10,0.22,1
667,20220309,3,3,3,145,1,3,0,0,1,0.01,0
668,20240811,1,9,1,180,29,2,0,1,5,0.16,0
669,20220301,1,1,5,28,4,3,2,0,10,0.14,0
670,20210513,1,2,5,38,25,3,2,0,2,0.66,0
671,20220124,3,5,4,174,5,3,1,1,7,0.03,1
672,20230817,3,3,1,75,4,2,1,1,1,0.05,0
673,20221123,3,3,4,22,32,1,2,1,3,1.45,0
674,20250708,1,3,5,115,14,3,2,0,8,0.12,0
675,20221126,1,1,1,23,37,3,1,1,1,1.61,0
676,20250731,2,1,1,175,25,2,0,1,7,0.14,0
677,20200116,4,8,4,108,5,3,0,0,7,0.05,0
678,20250528,1,10,5,96,22,3,1,1,1,0.23,0
679,20210106,3,9,3,25,30,2,2,0,3,1.2,0
680,20200610,4,4,3,104,7,3,2,1,8,0.07,0
681,20201213,4,4,2,14,13,1,2,0,8,0.93,0
682,20240511,1,9,6,83,32,3,1,0,1,0.39,0
683,20231021,1,6,6,15,26,1,0,1,9,1.73,0
684,20210902,2,2,1,41,32,3,0,1,10,0.78,0
685,20200706,2,3,1,49,4,2,0,1,10,0.08,0
686,20211130,1,2,1,132,39,3,0,0,4,0.3,0
687,20241011,3,7,3,35,37,3,0,1,4,1.06,0
688,20200705,2,6,1,35,18,1,1,0,6,0.51,1
689,20211106,4,4,5,15,9,1,2,1,3,0.6,0
690,20200305,4,2,1,6,12,1,2,1,7,2.0,0
691,20250503,2,4,2,168,18,3,1,1,4,0.11,0
692,20211215,1,10,2,132,40,1,2,1,6,0.3,0
693,20240911,1,9,2,54,8,3,0,1,9,0.15,0
694,20250909,2,8,6,173,14,2,0,0,2,0.08,0
695,20210903,4,8,2,45,3,1,2,1,5,0.07,0
696,20220508,4,5,3,162,30,1,0,0,9,0.19,0
697,20211221,2,1,4,136,8,1,0,1,10,0.06,0
698,20230828,4,4,6,178,21,1,0,1,4,0.12,0
699,20210205,2,7,2,101,15,1,1,1,1,0.15,0
700,20241120,2,4,5,121,12,2,1,0,8,0.1,1
701,20220306,3,5,2,90,9,1,2,0,5,0.1,0
702,20210713,1,8,4,112,11,2,0,1,10,0.1,0
703,20211004,2,10,5,63,6,2,2,1,4,0.1,0
704,20250423,4,5,1,114,16,1,1,1,10,0.14,1
705,20220629,2,10,1,111,3,1,1,0,7,0.03,1
706,20240603,4,2,4,131,16,1,2,0,7,0.12,0
707,20220611,2,6,3,66,6,1,1,1,3,0.09,0
708,20250224,1,8,4,40,26,1,1,1,1,0.65,0
709,20201016,4,6,5,13,19,2,1,0,2,1.46,0
710,20231007,1,9,6,98,4,1,1,1,8,0.04,1
711,20200616,3,6,2,170,36,3,0,0,3,0.21,0
712,20231003,2,9,1,171,31,3,2,0,4,0.18,0
713,20230805,3,5,5,179,28,2,0,0,6,0.16,0
714,20231115,4,8,5,139,8,2,2,1,8,0.06,0
715,20240216,1,4,4,27,6,2,0,1,2,0.22,0
716,20210323,2,5,1,42,32,1,0,0,5,0.76,0
717,20240902,2,8,3,112,29,3,2,0,5,0.26,0
718,20220213,1,1,2,138,22,2,2,1,6,0.16,0
719,20250614,4,8,3,150,9,2,0,1,4,0.06,0
720,20250606,3,5,1,42,23,2,1,0,10,0.55,1
721,20211020,3,3,2,175,10,1,0,0,1,0.06,0
722,20230720,2,8,3,99,12,1,2,0,6,0.12,0
723,20231109,2,6,4,143,11,3,1,0,1,0.08,0
724,20240715,4,3,4,86,10,1,2,1,5,0.12,0
725,20250425,3,10,6,42,37,3,1,1,2,0.88,0
726,20250515,1,3,6,146,8,2,0,1,10,0.05,0
727,20220621,4,6,1,88,4,3,2,0,10,0.05,0
728,20220628,3,4,1,26,35,2,2,0,9,1.35,0
729,20240603,2,8,3,159,39,3,0,1,7,0.25,0
730,20210828,4,6,4,100,1,2,1,1,5,0.01,0
731,20241230,1,4,6,118,27,2,1,0,7,0.23,1
732,20240823,2,10,5,27,10,1,1,1,9,0.37,1
733,20231005,1,10,4,27,1,2,2,1,7,0.04,0
734,20211217,4,10,2,56,12,2,1,1,1,0.21,0
735,20230521,3,8,5,123,15,1,0,0,5,0.12,0
736,20230514,4,2,6,175,19,2,0,1,4,0.11,0
737,20200426,1,5,4,22,39,3,1,1,10,1.77,1
738,20241121,3,8,6,35,24,3,2,0,5,0.69,0
739,20211029,1,3,3,123,9,2,0,0,5,0.07,0
740,20240119,4,6,1,79,19,3,2,0,9,0.24,0
741,20220304,2,2,5,47,35,2,1,1,5,0.74,0
742,20240124,1,9,5,95,10,1,0,1,6,0.11,0
743,20250609,4,6,2,31,14,1,2,0,4,0.45,0
744,20210411,4,8,1,34,9,1,1,1,5,0.26,0
745,20240125,2,8,5,138,22,1,2,1,1,0.16,0
746,20210430,2,3,6,41,15,2,0,0,3,0.37,0
747,20201117,4,2,1,9,31,2,0,0,2,3.44,0
748,20200514,1,8,1,69,3,1,1,0,2,0.04,0
749,20210522,2,10,2,52,23,1,0,0,5,0.44,0
750,20231125,3,3,5,161,16,3,2,0,2,0.1,0
751,20200227,2,4,3,48,35,1,2,0,4,0.73,0
752,20250827,4,6,6,155,12,2,2,0,3,0.08,0
753,20231224,4,7,2,136,15,2,0,1,2,0.11,0
754,20250323,1,9,2,131,24,3,1,0,2,0.18,0
755,20230905,4,2,4,77,30,3,2,1,8,0.39,0
756,20220714,4,5,4,53,5,2,2,1,3,0.09,0
757,20200222,4,2,4,117,34,3,2,0,2,0.29,0
758,20210810,4,7,6,156,7,3,0,0,6,0.04,0
759,20220326,3,4,5,108,8,1,1,1,5,0.07,0
760,20230123,4,6,4,175,39,2,1,1,3,0.22,0
761,20250205,1,2,3,130,32,1,2,0,1,0.25,0
762,20210211,1,2,4,178,2,1,1,1,3,0.01,0
763,20230525,1,2,6,138,32,2,0,1,8,0.23,0
764,20250701,3,9,3,143,35,1,0,1,2,0.24,0
765,20240420,4,6,4,118,30,1,0,0,9,0.25,0
766,20230526,2,8,4,39,20,3,1,1,2,0.51,0
767,20250702,4,8,5,45,33,1,1,1,8,0.73,1
768,20240327,3,5,3,20,2,3,0,0,6,0.1,0
769,20231129,1,6,4,29,28,2,1,1,6,0.97,1
770,20200819,2,4,2,170,20,3,0,0,5,0.12,0
771,20210413,3,3,1,142,21,1,1,1,10,0.15,1
772,20251009,4,5,1,125,38,1,1,1,10,0.3,1
773,20240517,3,10,1,130,7,3,2,0,6,0.05,0
774,20250727,3,3,5,81,24,2,0,1,2,0.3,0
775,20220526,3,5,1,81,37,2,0,0,10,0.46,0
776,20210123,3,5,1,150,34,2,1,0,6,0.23,1
777,20201110,3,9,3,115,35,2,0,1,7,0.3,0
778,20221026,4,9,2,9,34,1,2,1,4,3.78,0
779,20250329,3,9,5,116,37,3,2,0,9,0.32,0
780,20220401,3,8,2,66,10,3,2,1,7,0.15,0
781,20240807,3,2,6,57,27,2,1,0,5,0.47,0
782,20220825,4,4,1,43,13,1,0,1,8,0.3,0
783,20250611,4,7,6,14,13,1,1,0,1,0.93,0
784,20221124,3,9,2,169,3,3,1,0,1,0.02,0
785,20201209,3,10,3,21,27,2,2,0,7,1.29,0
786,20210729,2,2,5,133,8,3,2,1,8,0.06,0
787,20210104,2,10,1,85,22,3,2,1,4,0.26,0
788,20240928,2,3,1,49,14,2,1,1,5,0.29,0
789,20200817,4,9,3,33,21,3,1,1,4,0.64,0
790,20230211,2,6,4,99,20,1,2,0,1,0.2,0
791,20220908,3,9,4,84,24,3,0,0,8,0.29,0
792,20240510,1,7,3,82,6,1,1,0,3,0.07,0
793,20241202,3,7,1,75,6,2,1,1,6,0.08,1
794,20240926,1,3,6,71,33,1,1,1,10,0.46,1
795,20230831,4,1,1,169,12,3,1,0,1,0.07,0
796,20240629,2,5,3,152,6,1,0,0,9,0.04,0
797,20210616,4,6,4,127,9,2,0,1,5,0.07,0
798,20220324,1,7,3,51,26,2,2,0,1,0.51,0
799,20200404,2,2,4,55,17,3,0,0,7,0.31,0
800,20241022,3,3,1,99,11,3,0,0,9,0.11,0
801,20241117,4,8,1,62,14,1,1,1,8,0.23,1
802,20240413,2,7,2,158,14,2,2,0,7,0.09,0
803,20220108,4,3,1,79,17,1,2,1,4,0.22,0
804,20240223,4,2,1,125,9,2,2,1,4,0.07,0
805,20240419,4,10,3,23,7,3,0,0,6,0.3,0
806,20220819,4,6,5,176,39,3,2,0,1,0.22,0
807,20221104,4,5,4,176,24,1,2,0,10,0.14,0
808,20220104,3,3,5,131,22,2,0,0,6,0.17,0
809,20241108,2,5,1,85,3,1,1,1,6,0.04,1
810,20241027,3,5,5,72,34,2,1,0,6,0.47,1
811,20250705,2,9,6,167,29,1,0,0,1,0.17,0
812,20220730,2,1,4,71,11,3,1,1,2,0.15,0
813,20250720,1,8,3,148,32,2,1,0,3,0.22,0
814,20210521,3,2,2,77,12,1,2,1,10,0.16,0
815,20220519,1,9,5,51,27,1,0,1,2,0.53,0
816,20230908,1,5,6,179,8,2,1,0,6,0.04,1
817,20210921,1,2,4,173,31,2,2,1,10,0.18,0
818,20200124,3,1,6,164,29,2,2,0,4,0.18,0
819,20200718,3,6,1,23,36,3,1,0,7,1.57,1
820,20221111,2,4,4,27,2,1,0,1,7,0.07,0
821,20230313,2,2,3,130,28,3,1,0,6,0.22,1
822,20210128,3,9,2,130,29,2,1,1,10,0.22,1
823,20240928,1,7,3,162,12,2,2,1,2,0.07,0
824,20200614,3,8,6,62,10,2,2,0,5,0.16,0
825,20250401,4,2,4,81,10,1,2,1,4,0.12,0
826,20241017,3,10,1,146,5,1,2,0,9,0.03,0
827,20241006,4,2,4,174,37,2,1,1,10,0.21,1
828,20201130,1,2,6,174,30,1,0,1,1,0.17,0
829,20201207,4,5,3,155,30,3,1,1,6,0.19,1
830,20220205,2,3,1,159,17,3,0,1,9,0.11,0
831,20200314,1,7,1,8,11,3,1,1,7,1.38,1
832,20250616,3,10,5,97,26,2,0,0,3,0.27,0
833,20200226,2,2,1,53,2,1,1,0,4,0.04,0
834,20241119,2,2,3,123,10,2,1,0,2,0.08,0
835,20211111,2,8,4,125,2,2,2,0,4,0.02,0
836,20230422,4,1,3,7,7,3,2,1,7,1.0,0
837,20250723,3,1,4,107,32,3,2,1,4,0.3,0
838,20200905,1,7,5,85,36,1,1,1,8,0.42,1
839,20210423,4,10,6,93,29,3,1,0,3,0.31,0
840,20230325,2,8,3,117,15,3,0,1,10,0.13,0
841,20250402,2,5,6,104,27,3,2,1,8,0.26,0
842,20211025,2,5,6,27,31,1,0,0,3,1.15,0
843,20250708,1,7,4,82,16,1,2,0,1,0.2,0
844,20240109,3,6,6,45,12,3,0,0,6,0.27,0
845,20241029,1,10,2,35,36,1,1,1,6,1.03,1
846,20231226,1,9,3,43,33,3,2,0,1,0.77,0
847,20241128,4,2,1,161,40,1,2,0,9,0.25,0
848,20210307,2,2,2,97,11,3,1,1,9,0.11,1
849,20250803,1,3,6,98,22,1,0,0,8,0.22,0
850,20240829,1,4,4,92,19,3,0,0,5,0.21,0
851,20240305,4,6,6,175,16,1,2,1,4,0.09,0
852,20210719,4,7,4,122,34,3,1,0,8,0.28,1
853,20210819,1,9,1,26,22,2,1,0,7,0.85,1
854,20200908,4,1,6,169,10,3,0,1,7,0.06,0
855,20240704,3,6,3,7,18,3,2,0,7,2.57,0
856,20250101,2,9,5,163,29,3,1,1,4,0.18,0
857,20230520,1,1,5,90,25,3,2,0,9,0.28,0
858,20230308,2,2,5,146,20,3,1,0,1,0.14,0
859,20200424,3,4,3,113,33,1,2,0,6,0.29,0
860,20221129,3,2,1,171,8,2,1,0,8,0.05,1
861,20231020,2,10,5,165,35,3,0,1,5,0.21,0
862,20230311,2,7,5,68,7,2,2,0,6,0.1,0
863,20250203,1,3,6,113,27,1,0,0,7,0.24,0
864,20210616,4,4,4,24,24,3,2,1,10,1.0,0
865,20251026,4,5,5,132,28,2,2,1,7,0.21,0
866,20211029,2,9,2,129,30,1,2,0,4,0.23,0
867,20250208,4,1,6,45,36,2,0,1,2,0.8,0
868,20210510,3,10,3,15,34,1,0,1,5,2.27,0
869,20240313,3,5,4,12,10,1,2,1,1,0.83,0
870,20230603,3,4,2,130,1,1,2,1,2,0.01,0
871,20200702,4,8,5,84,37,2,1,1,8,0.44,1
872,20210627,2,9,6,122,29,3,1,0,6,0.24,1
873,20201231,4,7,2,106,22,3,0,1,5,0.21,0
874,20201228,2,1,5,166,20,3,2,0,9,0.12,0
875,20201214,2,10,5,152,4,3,2,0,8,0.03,0
876,20250820,1,2,6,141,12,1,1,0,4,0.09,0
877,20241224,1,9,5,87,26,3,0,1,1,0.3,0
878,20231024,4,3,4,11,34,2,1,1,2,3.09,0
879,20210414,1,9,2,78,10,1,1,0,3,0.13,0
880,20230610,4,3,1,162,21,1,0,0,5,0.13,0
881,20240516,1,6,2,110,21,2,1,0,1,0.19,0
882,20220409,2,10,5,65,32,3,2,1,2,0.49,0
883,20230108,1,6,4,146,27,1,1,0,7,0.18,1
884,20220815,1,5,5,155,7,1,2,0,5,0.05,0
885,20240724,4,2,6,133,14,1,1,0,4,0.11,0
886,20241001,4,1,1,123,40,2,2,0,1,0.33,0
887,20200903,4,5,5,69,25,2,2,0,10,0.36,0
888,20250921,3,1,2,141,37,1,1,0,7,0.26,1
889,20210518,2,9,3,115,14,3,2,1,6,0.12,0
890,20221206,4,5,2,174,21,2,0,1,10,0.12,0
891,20230907,1,3,6,5,39,2,0,0,3,7.8,0
892,20240819,4,7,5,25,5,3,0,1,2,0.2,0
893,20231216,4,10,3,104,12,3,0,0,8,0.12,0
894,20240226,2,8,1,61,2,2,2,1,4,0.03,0
895,20210103,3,4,2,131,24,1,1,1,10,0.18,1
896,20220506,1,4,6,106,8,2,2,1,3,0.08,0
897,20220304,2,2,5,37,5,1,1,0,9,0.14,1
898,20230128,2,1,6,178,35,3,1,1,1,0.2,0
899,20241015,1,6,4,109,18,1,2,1,8,0.17,0
900,20240120,1,4,1,76,27,3,1,1,1,0.36,0
901,20240524,2,6,1,151,2,3,0,1,2,0.01,0
902,20221020,2,3,3,84,5,3,2,0,1,0.06,0
903,20250519,4,1,5,165,22,2,0,0,8,0.13,0
904,20220903,3,1,3,138,16,1,2,1,2,0.12,0
905,20250102,1,2,1,13,25,2,2,0,3,1.92,0
906,20200910,4,1,3,161,28,1,0,0,9,0.17,0
907,20200801,3,7,4,29,40,2,0,0,8,1.38,0
908,20240421,4,7,5,163,7,2,2,0,8,0.04,0
909,20251019,3,10,2,32,7,1,2,0,10,0.22,0
910,20220304,2,9,3,95,27,2,2,1,3,0.28,0
911,20220922,2,1,1,37,20,3,1,1,5,0.54,0
912,20210819,2,8,3,159,22,2,1,0,9,0.14,1
913,20210815,1,4,5,148,4,2,1,0,4,0.03,0
914,20220404,1,6,2,175,31,3,2,1,10,0.18,0
915,20230918,3,10,3,112,22,1,0,1,1,0.2,0
916,20250724,2,1,6,62,15,2,2,0,4,0.24,0
917,20250523,3,7,2,107,12,1,1,0,2,0.11,0
918,20240105,1,9,1,41,19,2,0,1,1,0.46,0
919,20200501,2,4,3,49,15,2,2,0,6,0.31,0
920,20221004,2,4,1,50,17,1,0,0,7,0.34,0
921,20210330,3,4,3,121,16,2,1,0,9,0.13,1
922,20241111,1,2,2,38,13,1,2,1,6,0.34,0
923,20230726,4,4,1,162,38,1,2,1,3,0.23,0
924,20230904,2,1,6,76,9,3,2,1,4,0.12,0
925,20201129,4,10,1,47,33,2,2,1,8,0.7,0
926,20251026,4,3,3,100,34,3,1,1,8,0.34,1
